,uuid,source_id,document_id,genre,subgenre,feast_day,feast_time,initial_text,initial_folio,initial_line,ending_folio,ending_line,bibliographical_reference,cm_volume,editorial_comment,melody_number,melodyname_standardized,melodyname_diplomatic,editor,related_chant,liturgical_play_id,completeness,layer_of_addendum,condition_of_transmission,iiif_urls,volpiano
2208,dcbecd12-49e7-4eaa-acd3-cf64704b1382,Pa 1235,Pa 1235-222-12,Tropus,Introitus-Tropus,Trinitas,Messe,Cunctipotens genitor,222,12,222v,4,Trin intr 13 A 14 B 15 C D A E (CT III),II-1,,,,,elaine.stratton_hild@uni-wuerzburg.de,Pa 1235-92-4-,,,,,,hk-kj--hg--fg--g--hk-kj--hg--ghk--khjg--g--gf-fd--fhg--fg--g--g--g--g--hg--gl--lml--kkj--hgfh-hg---g--gh--hgfh-hg--gh--hgfh--hjkj--hjh--g--g--hf--g--hkjk--hf--g--g--g--ghkj--jhl--lk-kj--ghgf--fh--hg--hk--kkj--hg--hjh---g--g--g--gf-fd--fg--g--gh--h--gh--gf--fhk--jhk--hg--fg--g--g--g--ghkj--k--jl-mk-kh--kj---kjkh--h--k--j--h--jkl--lk-kj--ghgf--fh--hg--hk--kkj--hg--hjh--g--g--g--gf-fe--fg--g--h--gh--gf---fh--hg--hk--kkj--hg--gh-kjlk--kk-kh-jhg--hg--j--k--l--k--g--h--gk--k--k--hf--g--hkjk--hf---g--h--gk---k--kkj--gh--kj--h--g--
2209,15778e3d-af0e-4fce-901e-cb929f45d062,Pa 1235,Pa 1235-227v-2,Sequenz,Textiert,Iohannes Baptista,Messe,Gloriosa dies ... processit,227v,2,227v,13,"AH 53, 219",CM III,,,Beatus vir qui timet minor,,sandaanna@gmail.com,,,,,,,ceg--ge--eg-hg--hg-hge-ed--ce-ge---eg--h--hg--j--g--h--h--d--f--e--g--f---e--c--f--e--g--g--ed--d--h--g--j--g--h--h--d--f--e--g--f--e--c--f--e--g--g---fe--d--h--g--e--f--e--g--h--g--f--d--e--d--c--d--d--h--g--e--f--e--g--h--f---e--d--e--d--c--d--d--h--k--kj--h--g--h--k--l--k--j--h--g--h--h--g--h--h--d--e---f--e--d--c--d--d--h--k--jh--g--h--k--l--k--j--h--g--h--k--j--g--h--h--d--e--f---e--d--c--d--d--d--d--d--e--c--c--d--f--g--f--d--e--d--c--d--d--d--d---d--e--c--c--d--f--g--f--d--e--d--c--d--d--h--g--f--e--g--g--g--g--h--h--g---k--j--g--h--h--d--e--g--f--e--c--d--d--h--g--f--e--g--g--g--g--h--h--g---k--j--g--h--h--d--e--g--f--e--c--d--d--c--d--e--d--e--f--g--d--d--c--e--g--f--e--d--e---d--c--d--d--c--d--e--d--e--f--g--d--d--c--e--g--f--e--d--e--d--c--d--d--d--e--d---e--g--f--e--d--e--d--c--e--g--f--e--d--d--e--d--e--g--f--e--d--e--fg--f--e--d---c--d--d--de--c--e--fge--f--ed--d--
2210,9534c924-cc3a-4f4b-a057-3ca1e783eed7,Pa 1235,Pa 1235-201-13,Tropus,Introitus-Tropus,Purificatio Mariae,Messe,O nova res,201,13,201v,11,Susc 40 A 41 B 38 C F G 43 A 44 B 45 C 46 E 22a A 34 B 35a C 36 D 59 E F (CT IX),II-1,,,,,elaine.stratton_hild@uni-wuerzburg.de,Pa 1235-35v-2-,,,,,,df-fe--d--dc--c--gf--gh--l--kjg-jkh--h--hg--hjhg--efd--de--cd--dfde---cd---dhj--h--h--hkh--ghg--h--g--hk--kj-kl--gh-ghf--fg--ghkh-hg--gh--hg--ff--d--f---gjg--h--hg--fhfg--hg--g---h--gh--g--gf--fh--hg-fed--d--dc---fg-hj--h--klml-klj-kkh-jghgf--g---gjg--h--h--h--hg--k---kml--k--f--gh--h--h--h--f--gh--h-----df--fe--dc--efe--d--cd--d---dc--edf-fd--d--hghg-fedc--e--fgf--ed--cd--cd---dhj--h--h--hgf-ghg--fecf-fd--fghggf--edf-fd--d---edc--edf-fd--d--dh--hgf--gh--h--hgf-gh--h--hg--fhfg--hg--g--dfe--dc-efd--cd--defd--cd--d--hgf-gh--h--h--gf--ed---efe--d--d--h--hg--k--dc--cd--d--fe--de--d--dc--f--gh--hg--f--gf--d--dc--fg--g---d--df-fg--f--f--fgh-hg--gf--f--f--fg--gf-fd--ded--d--d--cd--dfe--d--dc--d--f---de--e--e--ghgf--ed--de--c--ef--ee--d--h--hkj--g--gf--dce--e--dce--e--e--ghgf--ed--de---ce--df--ed--cd--cd---dhj--h--h--g--h--k--jklkj--j--h--gf--g--gh--h--hg--fhfg--hg--g---g--g--f--g--gh--gf--g--ghg--f--f--h--hg--k--hk--kj--h--h--g--f--gh--h--h--fgh--khjg--h---g--f--gh--g--gf--h--hg--f--g--gf--f--d--df-fg--f--f--fgh-hg--gf--f--f--gh--h--h--h--
2211,0bfca1a4-b35d-4670-a3cc-512b58b7c9e8,Pa 1235,Pa 1235-31v-3,Antiphon,Introitus,Fabianus et Sebastianus,Messe,Intret in conspectu,31v,3,31v,6,AMS 24,II-1,,,,,elaine.stratton_hild@uni-wuerzburg.de,,,,,,,f--fff-ded--f--gh--h--g--ghkj--jh--kk-kj--hg--g--gjh--g--gff--dg--gh--fe--egfe--e--ge--fg--g---gh--h--h--h--hkjh--gf-ghgh--hg--g--ghkj--jh--kk-kh--hjhgh--hg--h--g--f--g--f--fff---d--ffff--df--f--gef--ed--dfh--hg--ghge--fgfe--e--hg--gh--h--h--h--hg--gh--h----h--h--gf--gh--g--f--
2212,62ad36e1-6bde-485d-a507-b4ddaba5b7e3,Pa 1235,Pa 1235-195v-5,Gloria,tropiert,Silvester,Messe,Quem patris ad dextram,195v,5,196,3,"CT XII, 75, Versio I",,,Bosse 51,,,atkinson.5@osu.edu,,,,,,,dg--fe--fg--fe--d--e--f--ee--d--c--d--e--fe--d--eg--f---fe--fg--fe--d--e--f--ee--d--df--f--de--cd--de-ed--d--d--da--ccd--d--g--dedc--efe---d--d--dc--e--fe--d--da--ccd--d--fe--de--dc--e--g--gh--g--f--e--dc---ee--d--d--de--ed--c--d--c--a--c--c--e--e--d--de-fgfe--e--f--g--f--ed--d--f--dedc---c--d--dc--e--fe--d--d--e--f--g--fd--ef-fe--c--e--fg--fe--d--dc--e--d---d--e--f--g--f--efed-ed--f--ed--efd--da--cd--d--fe--fg--ffe--dc--ed--f--efe--d--d--d--e--f---g--f--e--d--d--d--c--e--fe--d--d--d--c--df--dedc--c--egedf--ddc--e--gh--ed--f--ec---d--d--e--egfe--fgfed--c--ed--f--e--f--d--d--dc--e--fe--d--d--eg--fe--fg--fed--e--f---e--d--f--ed--f--d--c--e--c--e--d--f--e--fe--d--d--dc--e--f--e--d--c---a--c--cd--d--f--gf--e----e--c--e--d--f--e--d--d--dc--e--f--e--d--c--dc--efe---d--d--fdd--dc--cd--d--dh-hg--ed--fgf--ddc--e--ghgf--dec-ca--a--cd--d--e--cd--de--c--d--c---e--g--g--gh--gfe--e--eg-gfdc-ef--d--ce-fd-cd--d--
2213,00e86ff0-792a-4e7c-b3a4-970ba9b8c6a6,Pa 1235,Pa 1235-194v-5,Sequenz,Textiert,Innocentes,Messe,Agmina tibi sonora,194v,5,194v,9,"AH 42, 250",CM III,,,Dulce lignum,,sandaanna@gmail.com,,,,,,,k--h--k-jghgf-hgkjh--hg--k--h--k--j--g--h--g--f--h--g--k--j--h--h--g--k--h--k--j--g--h--g--f--h--g--k--j---h--h--g--e--g--g--j--j--h--k--h--k--j--g--h--g--f--h--g--k--j--h--h--g--e---g--g--j--j--h--k--h--k--j--g--h--g--f--h--g--k--j--h--h--g--l--l--k--h---k--l--k--h--k--j--g--h--h--k--l--k--h--j--h--l--l--k--h--k--l--k---h--k--j--g--h--j--k--l--k--h--j--h--k--k--j--g--j--h--
2214,780fdd13-e413-4aa2-8c38-eafbc82e2076,Pa 1235,Pa 1235-213v-11,Tropus,Introitus-Tropus,Octava Paschae,Messe,Dormivi pater*,213v,11,213v,11,Resurr intr 46 A (CT III),II-1,,,,,elaine.stratton_hild@uni-wuerzburg.de,Pa 1235-75v-11-,,Nur Incipit ohne Notation,,,,---
2215,9e1ba026-6aab-4a7c-9e65-6178828e8a47,Pa 1235,Pa 1235-236-11,Tropus,Introitus-Tropus,Dedicatio ecclesiae,Messe,Sanctus evigilans,236,11,236v,7,Ded intr 18 A 19 B 20 D 42 A 43 B 44 C 45 D E F 46 A (CT VIII),II-1,,,,,elaine.stratton_hild@uni-wuerzburg.de,Pa 1235-119v-7-,,,,,,dc--dfed--f--g--fed--fed--cd--d--da--cd--d--fe--de--d--d--c--d--defd--d--d--d---c--a--acd--f--fff--df-fed--cd--d--fe--fg--gh-hg--fe--d--fecd--defd--d--c--cde--gf-fc--df-fe---ded--dc--cd--d--fh-hg--ed--fgf--d--c--d--defdec-ca-cd--d--c--d--df-gf--fff--decac---c--cd--ddc--e--fe--de--ddc--f--gh--hgf--g--gh--hj-jh--h--g--f--fe--fgf--dcd--d--d--d--c--a---acd--c--d--f--fg--fe--de--edc--cdf--fe--de--edc-dedc--c--cde--gf-fc--d--c--d--f--dcd--f--gh---hf--gh--hf-ghj-jh--h--g--f--f--fe--fgf--d--cd--d--d--df--ffg--gf----cd--d---fe--de--ddc--f--gh--h--h--g--h--f--e--d--fg--g--d--f--fe--ddc--f--ghg--fe--fgf--d--cd--d---c--d--df-gf--fff--decac--c--dc--cf--f--f--f--c--dc--cf---f--g--fd--f--ec--ded---h--gh--g--gf--g--gh--hgf--gf--h--h--g--h--kj--kl--gh--h--gf--g--gh--h--hk--k--kh--kl--l---h--hhg-fed--f--ed--ced--d--d--c--a--acd--
2216,11ea693d-d1e2-41cf-bfdc-b4b5dd75a9f5,Pa 1235,Pa 1235-199-4-b,Spiele-Passus,,Epiphania,Matutin,Nunc venerande*,199r,4,199,4,,CM V-2,,,,,elaine.stratton_hild@uni-wuerzburg.de,,Pa 1235-198v-11S,Nur Incipit ohne Notation,,,,--
2217,15cf3cac-84e1-4855-b58b-e373114abffe,Pa 1235,Pa 1235-199-11,Spiele-Passus,,Epiphania,Matutin,Nos sumus quos,199r,11,199,13,,CM V-2,,,,,elaine.stratton_hild@uni-wuerzburg.de,,Pa 1235-198v-11S,,,,,-g--gh--h--hgf--g--f--f--f--gh--hh--g--f--g--f--g---f--g--h--hgf--g--h--g--f--e--f--g--d--d--dc--d--de--e--e--f--e--d--e--d--c--d---d--dc--d--de--e--e--
2218,4053a0b1-c05c-422e-8e9c-7ea9ec5834ce,Pa 1235,Pa 1235-198v-1,Spiele-Passus,,Octava nativitatis,Messe,Nunc venerande,198v,1,198v,2,,CM V-2,,,,,elaine.stratton_hild@uni-wuerzburg.de,,Pa 1235-198-11S,,,,,fdf--g--h--gfe--dc--fd--e---fee--d--f---gh--g--f--gfe--e--
2219,1edc03b9-8e1e-4ed0-89e5-18d03b3eb40d,Pa 1235,Pa 1235-76-6,Antiphon,Offertorium,Pascha,Messe,Terra tremuit ... dum resurgeret,76,6,76v,2,AMS 80,II-1,,,,,elaine.stratton_hild@uni-wuerzburg.de,,,,,,,dfe--ff-fdf--efg--gfh--h--hjkhg--fghg--g-dgfe--fgfe----fgfed--dfffd--ef--gh--gf--fhk-kh--fh--hg--hk-kh--hg---gjhgh--ef-hge-fd--d--dff-fef-hjhgffe--ghgf-gefd-df-hg-df-hgf-gefd-hgfg--f--egfgf-fe--dfh--hk-kh-gjhgh-hf-fe--fgffe--dh--hk-kh--gjhgh----d--dfh--hgh---hjhg-hf-fe----dh--hkh-jk---ghf--hkjh-jhhf--gf-hkk-kh-ghh-hkk-kh-ghf----
2220,2e0eda11-d30f-49a3-b2f7-c5a8efdd34b5,Pa 1235,Pa 1235-218v-8,Tropus,Communio-Tropus,Ascensio domini,Messe,Nuntii superni,218v,8,218v,9,Ascens com 6 A (CT III),II-1,,,,,elaine.stratton_hild@uni-wuerzburg.de,Pa 1235-88v-8-,,,,,,gh--g--g--fh--klmk--l--l--lm--ml--kh--kl--l--k--lm--ml--kh--kl--lm-ml--l--m--l---kj--hg--hj--h--g--g--h--g--hkj--kl--lkj-kjhj--jh--
2221,a1a20e23-131d-4495-8b90-4508d12c8771,Pa 1235,Pa 1235-199-10,Spiele-Passus,,Epiphania,Matutin,Qui sunt hi qui,199r,10,199,10,,CM V-2,,,,,elaine.stratton_hild@uni-wuerzburg.de,,Pa 1235-198v-11S,,,,,-c--cd--ddc--eg--fe--cd--d--d--f--g--h--g--d--g--g--h--fe--d--cd--d--d--
2222,1736b636-1f8f-434d-9443-474b43829b08,Pa 1235,Pa 1235-222v-4,Kyrie,untropiert,Trinitas,Messe,Kyrie eleyson,222v,4,222v,5,,,,Melnicki 53,,,atkinson.5@osu.edu,,,,,,,g--hj--jg--hh--g--g--l--kjg--hh--g--g--g--hj--jg--hh--g--g---g--hj--jghgfe--d--e--e--
2223,c9bb142d-925c-4e96-b7c5-9ba186f0e92a,Pa 1235,Pa 1235-211-8,Sequenz,Textiert,Feria II post Pascha,Messe,Dic nobis quibus,211,8,211v,5,"AH 53, 37",CM III,,,Romana,,sandaanna@gmail.com,,,,,,,g--g--gh-jkjh-klmlkll--k--g--g--g--g--gh-jkjh--klm--l--k--ll--k--k--lm--m--l--m--l--k---m--ml--l--k--lm--m--l--m--l--k--m--ml--l--k--j--h--k--l--m---m--k--m--n--m--l--m--l--k--m--ml--l--k--j--h--k--l--m--m--k--m--n--m--l---m--l--k--m--ml--l--k--k--l--m--l--m--n--o--o--n--m--n--m--l--m--k--m---m--l--k--k--l--m--l--m--n--o--o--n--m--n--m--l--m--k--m--m--l---l--k--l--n--l--m--n--o--m--n--m--l--m--l--m--n--o--m--n--m--l--m---k--m--m--l--l--l--k--l--n--l--m--n--o--m--n--m--l--m--l--m--n--o--m--n--m--l--m---m--k--m--m--l--l--k--l--m--l--m--n--o--o--n--op--o--m--n--m--ml--k--l--m--m--l---l--k--l--m--l--m--n--o--on--n--op--o--m--n--n--m--ml--k--l--m--ml--l--k--l--m--l---m--n--o--o--n--op--o--m--n--n--m--ml--k--l--m--l--l--k--l--m--l--m--n--o--o--n---op--o--m--n--n--m--ml--k--l--m--m--l--l--k--l--m--n--m--k--l--mnm--l--
2224,b2ae5abf-2f78-49c9-978d-fffc7d816959,Pa 1235,Pa 1235-230-1,Tropus,Introitus-Tropus,Laurentius,Messe,Lauream regni,230,1,230,5,Confessio intr 38 A 39 B 40 C 16 D 17 E (CT X),II-1,,,,,elaine.stratton_hild@uni-wuerzburg.de,Pa 1235-48-11-,,,,,,ef--ed--d--gh--g--g--hk-kjhg-hg--g--hk--k---kl--kkj--hg--g--gefed-cd-ffde--e--ed--g--hk--k--hk-kj--hg--g--kh--kjgh--hg--efgf--d--ghj--h--g--f--f--efgf-fe---hk--k--kkk--efg--g--gh--hjhh--g--kh--kjg-hjg--g--hk--kjhg--gh--g--gh--gf--efgf-fe--ef--ed--ef--e--df-gh--h--hjkhg--ge--fgfe--e---gh-jk--jk--k--k--jl--kkj--fg-hk-kg--g--gh-jk--k--k--kl--kjhg--hjh--g--g--g--hk--k--ef--ed--g---ghk--k--k--kl--kkj--hj--hg--h--hj--jhg--g--g--hk--k---k--kkk--hg--h--j--gh--
2225,eb992951-aca9-447c-874d-d3c26cc0104e,Pa 1235,Pa 1235-191-2,Tropus,Offertorium-Tropus,Stephanus,Messe,Munere namque tuo Stephanum,191,2,191,3,Steph off 22 A 23 B (CT I),II-1,,,,,elaine.stratton_hild@uni-wuerzburg.de,Pa 1235-19v-1-,,,,,,f--g--ghkhg-jjg--h--f--g--g--kl--kkj--h--hjh--h--g--g--f--hj--h--g-hfg--f--g--ghkh-ggf-ghg--g--g--g---g--hk--kj--hg--fg--kl--kkj--g--g--g--h--gg--f--hj--h--g-hfg--f--g--ghkh-ggf-ghg--
2226,ff3b6343-5fb6-4b35-b089-39b5ee3ecc55,Pa 1235,Pa 1235-210v-5,Agnus,tropiert,Pascha,Messe,Pro cunctis deductus,210v,5,210v,10,"CT IV, 49",,,Schildbach 15,,,atkinson.5@osu.edu,,,,,,,dh--hg--ghg--fe--gh---hj-jh--dh--hg--ghg--fe--de--cd--dc--e--fe--d--d--dca--cd--d--df--fe---de--dc--c--e--gh--hg--fe--de--dc--c--e--ghg-fed--egfef--defed--ed--fhgf-gfe--de--ced-fghgfg--fe--cd--dc-efd--d---dedc--efg-gf--edcd--efe--d--dh--hg-fed--egfef--ed--ce-fd--d--dc-ca--cd--d--fede--cd--dc-def--ed--dcd-efd--cd--d---df--fe--dc--efe--dc--cd--dedc--e--fe--def--ed--cd--dh--hg-fed--egfef--ed--ce-fd--d--9a-cd--cd-fg--ed--fgefed---cd--d--dh--hg--fe-fg--feed--d--dedc--fe--fgf--ed--cd--dh--hg-fed--egfef--ed--ce-fd--d--hgfg--fe--dc--eg--edcd-efd--d---dca--cd--c--df--efhgfg--fe--dh--hg-fed--egfef--ed--ce-fd--d--
2227,3711b5a9-cd9e-45ed-b593-f5c1226ecbe4,Pa 1235,Pa 1235-201-3,Sanctus,tropiert,Epiphania,Messe,Clemens verbisator,201,3,201,7,"CT VII, 18, Versio I",,,Thannabaur 32,,,atkinson.5@osu.edu,,,,,,,jkhhg--f--k--lm--ml--n--l--k--k--m--l---k--kj--h--hgg--f--fhk-kl--k--m---n--o--n--m--l--mno--o--n--ml--k--l--ml--k--jkhhg--f--k--lm--l--ml--k---m--n--o--m--o--n--mlk--l--ml--kkjh-hgf--hg--f--h--kkl--k--klmlk--lk--k--k--kj---hjk---kjg--h--ghg--f--f--f--hg--gk--kkl--k--klmlk--kj--hjk-kjhg--h--ghg--f--f--f--hg--hk--k--k--kl--k---f--hg--k--k--kl--k--k--klmlk--kj--hjk-kjg--h--ghg--f--f--
2228,e31d7f40-7ba4-47e9-9fd1-98170e5803aa,Pa 1235,Pa 1235-219v-1,Kyrie,tropiert,Pentecoste,Messe,Theoricam practicamque,219v,1,219v,11,"AH 47, 23",,,Melnicki 47,,,atkinson.5@osu.edu,,,,,,,g--g--hj--j--hk-kj--h--k--g--h--e--g--h--k--k--j--h--g--hj--h--g--g--hj--jh-kkj-hkghe---ghk-kjhg--hj--h--g--g--gh--h--gf--gg--e--g--h--k--k--j--h--g--hj--h--g--g--gh--hgfge---ghk-kjhg--hj--h--g--g--hj--j--hk-kj--h--k--g--h--e--g--h--k--k--j--h--g--hj--h--g--g--hj--jh---kkj-hkghe-ghk-kjhg--hj--h--g--lkl--l--k--l--k--h--f--h--k--k--j--h--g--hj--h--g--lkl--l-klkh-fhk-kjhg---hj--h--g--khk--j--g--h--g--f--g--h--k--k--j--h--g--hj--h--g--khk--j-ghgf-ghk-kjhg--hj--h--g---lkl--l--k--l--k--h--f--h--k--k--kj--h--g--hj--h--g--lkl--l-klkh-fhk-kjhg--hj--h--g--l--l--lk--l---n--m--n--o--n--m--l--n--n--m--l--k--mn--m--l--l--lk--lnm-nonml-nmlk--mn--m--l--lk-lmlk--jh--kj---l--k--h--g--f--h--k--k--kj--h--g--hj--h--g--lk-lmlk--jh--kj-lkhg-fhk-kjhg--hj--h--g--l--lk--l--n---m--n--o--m--l--k--n--m--l--k--m--n--l--l--k--l--n--m--n--o--n--m--l--n--m--l--k---m--n--l--l--l--k--l--ml--kkhk--l--k--hg--f--h--k--k--j--h--g--hj--h--g--l--lk--lnm-nonml-nmlk-mnl-lkl-nm-nonml---nmlk-mnl-lk-lmlk-kh-kj-lkhg-fhk-kjhg--hj--h--g--
2229,4ad8b28c-4f9f-410f-96de-d190bf10d9f7,Pa 1235,Pa 1235-233-5,Sanctus,tropiert,Nativitas Mariae,Messe,Pater lumen aeternum,233,5,233,6,"CT VII, 98",,,Thannabaur 221,,,atkinson.5@osu.edu,,,Nur Incipit mit Notation,,,,cd-ef--ed---cd-ef--ed--df-fe--d--de--dc--c--
2230,575d1beb-8832-4425-852a-7c904d978675,Pa 1235,Pa 1235-211v-11,Sequenz,Textiert,Feria III post Pascha,Messe,Prome casta,211v,11,212,7,"AH 53, 49",CM III,,,Eduxit dominus,,sandaanna@gmail.com,,,,,,,cd--d--de-fgfed-fg--gf--g--f--g--e--g--h--e--f--g--g--h--k--j--h--k--g--h--g--f--g--g--g--f--g---e--g--h--e--f--g--g--h--k--j--h--k--g--h--g--f--g--g--d--e--f--g---g--g--h--e--f--g--g--h--j--h--g--h--f--g--d--e--f--g--g--g--h--e--f--g--g---h--j--h--g--h--f--g--k--k--j--h--k--g--e--f--g--h--j--h--g--h--f--g--k--k--j---h--k--g--e--f--g--h--j--h--g--h--f--g--g--j--k--l--l--h--j--k--l--l---m--l--k--h--k--lk--h--g--h--g--f--h--k--j--kl--h--hg--g--g--j--k--l--l---h--j--k--l--l--m--l--k--h--k--lk--h--g--h--g--f--h--k--j--kl--h--hg--g--g---fe--d--f--g--h--hg--g--h--k--j--h--k--l--l--g--h--k--j--h--k--g--g---f--d--f--g--h--h--g--h--k--j--h--k--l--l--g--h--k--j--h--k--g--e--f---g--g--h--g--f--g--g--h--k--j--h--k--l--l--g--h--j--kl--h--hg--g--
2231,1cff67d0-db95-4305-9ef7-fc945882c030,Pa 1235,Pa 1235-32-3,Antiphon,Offertorium,Fabianus et Sebastianus,Messe,Laetamini in domino,32,3,32,11,AMS 24,II-1,,,,,elaine.stratton_hild@uni-wuerzburg.de,,,,,,,d--df-gfd--dec--c---fg--gk-lkh--h--h-kkk-gjh--fh-khg--gf--fg--gkjhg--gfgff-ded--df-fff--hjghfed--dfd-dc--df-fff-gfg--dfdf---cd--dff--fhg--g--fh-kg--fh-kg-fedf--df-gf--fff-hghgf--fg-ffg-fgffe--df-fd-fff-ded--dc--fghgh-gjh-ggf-fghgh---gjh-ggf-hk-kkk-lkh--h--h--ghg----f--ghg-gf-hg-fgfec-dfd-dd--ff--gd-gfgff---fc----
2232,61202751-4fa9-42e6-9ebd-8c4924442c28,Pa 1235,Pa 1235-184v-9,Kyrie,tropiert,Nativitas domini,3. Messe,Te Christe rex,184v,9,185,9,"AH 47, 2",,,Melnicki 55,,,atkinson.5@osu.edu,,,,,,,ghj--j--hj--k--j--j--g--h--gf--e--e--f--e--de--g--h--j--h--g--f--g--gg--f--e---ghj--j--hj-kj-jg-hgfe-fede-gh-jhgf--gg--f--e--ghj--j--jh--hj--j--j--j--jh--hj--h--g--hj--g---h--j--k--j--j--j--j--h--g--hhj--j--j--ghj--h--hj-kj-jh-jhg-hj-ghj-kj-jh-jhg--hhj--j--j--ghj--j--jh--hj---j--j--j--g--h--g--e--e--f--e--de--g--h--j--h--g--f--g--gg--f--e--ghj--h--hj-kj-jg---hgfe-fede-ghjhgf--gg--f--e--k--l--k--j--h--k--h--k--j--g--f--gh--g--k--j--h--g---h--efg--g--g--klk--jhk-hkjgfh-hk-kjhgh--efg--g--g--g--h--e--f--g--g--g--h--e---f--g--g--d--g--g--f--e--d--d--efg--g--g--ghe-fg--gghe-fgg-dg-gfed--efg--g--g--k--l---k--j--h--k--h--k--jh--g--f--gh--h--k--j--h--h--g--h--ef--g--g--klk--jhk-hkjgfh-hk-kjhgh---ef--g--g--g--j--k--l--lk--j--l--k--j--h--k--j--g--h--f---h--hh--g--g--gj-kl--j--lkj-hkjg-hf--hh--g--g--l--l--lm--l--kk--h--k--h--k--j--g--h---f--h--hjk--j--g--ll--lm--llk--j-hkjg-hf-hjk--j--g--l--m--n--o--o--m--o--n--m--l--n--m---l--mm--k--mm--l--lm-no--m--on--m-lnml-mk-mm--l--l--l--m--n--o--o--o--n--m--o---n--m--l--n--m--l--m--k--m--ml--l--lm-no-om-onm-lnml-mkm-ml--l--k--l--m--l--l--lk--j---h--k--j--g--h--f--h--hjk--j--g--lk-lmlkj-hkjg-hf-hjkjg--
2233,e34c4fd2-2183-469a-b42a-1f8eb6c845d8,Pa 1235,Pa 1235-199-5,Spiele-Passus,,Epiphania,Matutin,Illum natum esse,199r,5,199,6,,CM V-2,,,,,elaine.stratton_hild@uni-wuerzburg.de,,Pa 1235-198v-11S,,,,,d--d--dh--h--gf--gh--h---h--k--k--l--k--kj--gf--gh--h--hgh--fed--fed--cd--d--
2234,99386362-d01f-4bd2-b4ab-590825c130ed,Pa 1235,Pa 1235-77v-5,Antiphon,Introitus,Feria III post Pascha,Messe,Aqua sapientiae,77v,5,77v,7,AMS 82,II-1,,,,,elaine.stratton_hild@uni-wuerzburg.de,,,,,,,gl--l--lml--klk--k--kml--l--k--ln--nnn--nonl--l--nnl--nm--nonnm--l--l--ln-po--n--nnn---n--nonnm--l--ln--n--n--nn-nl--kj--ln--nmnl--k--klkk--h--kj--kl--l--lkk--klkh--h--k--k--ln--nmnl---lm--jkml--klkjkj--g--hkj--kh-lklj-kh-hg--ghg--g--gkj--kl--l---gkj--kl--l---l--lmnm--l--k--kk-kj--hg--
2235,02fe92a9-921e-4877-bc60-064add6028bf,Pa 1235,Pa 1235-96-1,Antiphon,Introitus,Iohannes Baptista,Messe,De ventre,96,1,96,4,AMS 119,II-1,,,,,elaine.stratton_hild@uni-wuerzburg.de,,,,,,,d--df-fd-ed--c--f--gh--hgf-ghg-hjh--h--f--fhg--gf--g--f--fff--dfe--df-gf--f--fgfef---ded--d--d--dg--gfg--gff--df--fgfd--d--df--f--ff-fd--d--dff--dedc--c--d--c--d--ffe--d--ff--d---dedc--c--dcd--fdff--fgfef--d--dcd--fdf--fgfef--d--dca--cd--d--dff--gefd--dced--ded--d--f---gh--h--h--h--hk--h--f--gh--h---h--hkh--g--f--ff-fe--d--
2236,fbd4f748-66ea-440c-a3d8-fd866efa02c7,Pa 1235,Pa 1235-233v-3,Kyrie,untropiert,Dionysius,Messe,Kyrie eleyson,233v,3,233v,4,,,,,,,atkinson.5@osu.edu,,,Ohne Notation,,,,-------
2237,4fdfc766-c834-4778-b3c5-106400f29168,Pa 1235,Pa 1235-193v-8,Tropus,Introitus-Tropus,Innocentes,Messe,Nunc pueri,193v,8,193v,12,Innoc intr 39 A 24 B 25 C D A E (CT I),II-1,,,,,elaine.stratton_hild@uni-wuerzburg.de,Pa 1235-20v-13-,,,,,,dh--gf--gh--h--hk--kj--gh--hgf-gh--h--hgf--ed--e--fgf--dcd--d--c--cd--defe---de--e--eg-hj--h--gh--h--fe--d--c--ef--d--d--de--ced--d--d--ddc--a--ce--ee--d--d--efg--de-fgdedc--c---cg--g--gh--gf--fegf--d--d--dd--c--d--f--f--fe--de--dc--c--f--gh--hg--hh--g--fe---fg--fe--de--ddc--c--d--fe--d--e--f--ghg--fe--dc--f--f--fed--d--f--fff--d--dg--gfhg--gf-fd--df-cf-efde-ed--d--c--dc--cf---fe--fg--g--fg--f--de--ced--d--c--d--cf---f--g--fd--f--ec--ded--
2238,46599cdd-fd9e-4bc2-b8ca-6e7fa462d462,Pa 1235,Pa 1235-8v-2,Sequenz,Textiert,Beata Maria virgo,Messe,Ave virgo regia*,8v,2,8v,2,"AH 42, 91",CM III,,,–,,sandaanna@gmail.com,,,Nur Incipit mit Notation,Nachtrag,,,d--d--c--d--f--e--d--f--g--h--h--j--hg--hd--
